cex;nama_token;ticker;sc;decimals
BINANCE;Paxos Standard;PAX;0xb7f8cd00c5a06c0537e2abff0b58033d02e5e094;18
GATE;Ctomorrow Platform;CTP;0xb850cac12ab85d4400db61ac78dc5fc2418b6868;8
MEXC;Ctomorrow Platform;CTP;0xb850CAC12Ab85d4400db61ac78DC5Fc2418b6868;8
BINANCE;Zilliqa;ZIL;0xb86abcb37c3a4b64f74f59301aff131a1becc787;12
BITGET;ZIL;ZIL;0xb86abcb37c3a4b64f74f59301aff131a1becc787;12
INDODAX;NEWT;NEWT;0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc;18
BINANCE;Newton Protocol;NEWT;0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc;18
MEXC;Newton Protocol;NEWT;0xB8A677E6D805c8d743e6f14c8bC9C19305b5deFC;18
GATE;Newton;NEWT;0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc;18
BITGET;NEWT;NEWT;0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc;18
GATE;VaporFund;VPR;0xb96d0f29a0ac9af4a32835e90ec6531389765089;18
MEXC;VaporFund;VPR;0xB96D0f29a0aC9AF4a32835e90EC6531389765089;18
GATE;SUPE;SUPE;0xb972c4027818223bb7b9399b3ca3ca58186e1590;18
MEXC;Astroon;AST;0xb98B2f39c82d2bE83dc12087ad71AB85376285e8;18
KUCOIN;WOD;WOD;0xb994882a1b9bd98a71dd6ea5f61577c42848b0e8;18
GATE;World of Dypians;WOD;0xb994882a1b9bd98a71dd6ea5f61577c42848b0e8;18
MEXC;World of Dypians;WOD;0xb994882a1b9bd98A71Dd6ea5F61577c42848B0E8;18
BITGET;SOON;SOON;0xb9e1fd5a02d3a33b25a14d661414e6ed6954a721;18
KUCOIN;SOON;SOON;0xb9e1fd5a02d3a33b25a14d661414e6ed6954a721;18
GATE;Soon;SOON;0xb9e1fd5a02d3a33b25a14d661414e6ed6954a721;18
MEXC;SOON;SOON;0xb9E1Fd5A02D3A33b25a14d661414E6ED6954a721;18
MEXC;Dogecoin;DOGE;0xba2ae424d960c26247dd6c32edc70b295c744c43;8
BINANCE;Dogecoin;DOGE;0xba2ae424d960c26247dd6c32edc70b295c744c43;8
MEXC;Union;U;0xba5eD44733953d79717F6269357C77718C8Ba5ed;18
KUCOIN;MOOLAH;MOOLAH;0xbab528425edb1e0e36d3719bc3307d9c8cce8888;18
GATE;ChainGPU;CGPU;0xbac405e6b93846cdc809db7af3380746efa2c06f;18
GATE;Poolz Finance;POOLX;0xbAeA9aBA1454DF334943951d51116aE342eAB255;18
MEXC;Tradeleaf;TLF;0xbb25C03bE85cA09662EcB599df0000b33C2c2c26;6
GATE;Exverse;EXVG;0xBb7D61D2511fD2e63F02178ca9B663458Af9FC63;18
GATE;TerranCoin;TRR;0xbB95cc1c662D89822bda29D2e147B124406e6e42;18
GATE;Domi;DOMI;0xBBCA42c60b5290F2c48871A596492F93fF0Ddc82;18
GATE;Zam.io;ZAM;0xBbcF57177D8752B21d080bf30a06CE20aD6333F8;18
BINANCE;Paris Saint-Germain Fan Token;PSG;0xbc5609612b7c44bef426de600b5fd1379db2ecf1;2
MEXC;Paris Saint-Germain;PSG;0xbc5609612b7c44bef426de600b5fd1379db2ecf1;2
GATE;Paris Saint-Germain;PSG;0xbc5609612b7c44bef426de600b5fd1379db2ecf1;2
GATE;Blockasset;BLOCKASSET;0xbc7a566b85ef73f935e640a06b5a8b031cd975df;6
BINANCE;Alchemy Pay;ACH;0xbc7d6b50616989655afd682fb42743507003056d;8
GATE;Alchemy Pay;ACH;0xBc7d6B50616989655AfD682fb42743507003056D;8
BITGET;ACH;ACH;0xbc7d6b50616989655afd682fb42743507003056d;8
GATE;BSCS;BSCS;0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d;18
KUCOIN;MTRG;MTRG;0xbd2949f67dcdc549c6ebe98696449fa79d988a9f;18
GATE;Meter;MTRG;0xbd2949f67dcdc549c6ebe98696449fa79d988a9f;18
INDODAX;AI;AI;0xbda011d7f8ec00f66c1923b049b94c67d148d8b2;18
BINANCE;Sleepless AI;AI;0xbda011d7f8ec00f66c1923b049b94c67d148d8b2;18
MEXC;Sleepless AI;AI;0xBDA011D7F8EC00F66C1923B049B94c67d148d8b2;18
BITGET;AI;AI;0xbda011d7f8ec00f66c1923b049b94c67d148d8b2;18
GATE;Sleepless AI;AI;0xBDA011D7F8EC00F66C1923B049B94c67d148d8b2;18
KUCOIN;EDU;EDU;0xbdeae1ca48894a1759a8374d63925f21f2ee2639;18
GATE;Open Campus;EDU;0xbdeae1ca48894a1759a8374d63925f21f2ee2639;18
MEXC;EDU Coin;EDU;0xBdEAe1cA48894A1759A8374D63925f21f2Ee2639;18
BINANCE;Open Campus;EDU;0xbdeae1ca48894a1759a8374d63925f21f2ee2639;18
MEXC;PLEARN;PLN;0xBe0D3526fc797583Dada3F30BC390013062A048B;18
INDODAX;BETA;BETA;0xbe1a001fe942f96eea22ba08783140b9dcc09d28;18
BINANCE;Beta Finance;BETA;0xbe1a001fe942f96eea22ba08783140b9dcc09d28;18
GATE;AI Companions;AIC;0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143;18
MEXC;AI COMPANIONS;AIC;0xbe6Ad1eB9876cf3D3f9b85fEeCfB400298E80143;18
BITGET;BOOST;BOOST;0xbe7e12b2e128bc955a0130ffb168f031d7dd8d58;18
MEXC;Boost;BOOST;0xbE7E12B2E128bC955A0130fFB168F031d7dD8d58;18
BINANCE;Uniswap;UNI;0xbf5140a22578168fd562dccf235e5d43a02ce9b1;18
MEXC;Uniswap;UNI;0xBf5140A22578168FD562DCcF235E5D43A02ce9B1;18
INDODAX;AIhub;AIH;0xbF70A52aEf7822047076749B9bA63C4597d4626f;18
BINANCE;MultiversX;EGLD;0xbf7c81fff98bbe61b40ed186e4afd6ddd01337fe;18
BITGET;LOT;LOT;0xbfe78de7d1c51e0868501d5fa3e88e674c79acdd;18
GATE;League of Traders;LOT;0xbfe78de7d1c51e0868501d5fa3e88e674c79acdd;18
KUCOIN;LOT;LOT;0xbfe78de7d1c51e0868501d5fa3e88e674c79acdd;18
KUCOIN;COOKIE;COOKIE;0xc0041ef357b183448b235a8ea73ce4e4ec8c265f;18
BITGET;COOKIE;COOKIE;0xc0041ef357b183448b235a8ea73ce4e4ec8c265f;18
BINANCE;Cookie DAO;COOKIE;0xc0041ef357b183448b235a8ea73ce4e4ec8c265f;18
MEXC;Cookie DAO;COOKIE;0xC0041EF357B183448B235a8Ea73Ce4E4eC8c265F;18
GATE;Cookie DAO;COOKIE;0xc0041ef357b183448b235a8ea73ce4e4ec8c265f;18
INDODAX;Web3Frontier;W3F;0xC01444175FF3C39047F1548507CDf2183dC55E06;18
MEXC;SafeMars;SMARS;0xc0366a104b429f0806bfa98d0008daa9555b2bed;9
BINANCE;COMBO;COMBO;0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661;18
MEXC;Quack AI;Q;0xc07e1300dc138601FA6B0b59f8D0FA477e690589;18
KUCOIN;Q;Q;0xc07e1300dc138601fa6b0b59f8d0fa477e690589;18
GATE;Quack AI;Q;0xc07e1300dc138601fa6b0b59f8d0fa477e690589;18
BITGET;Q;Q;0xc07e1300dc138601fa6b0b59f8d0fa477e690589;18
KUCOIN;RION;RION;0xc0c240c870606a5cb3150795e2d0dfff9f1f7456;18
GATE;Hyperion;RION;0xc0c240c870606a5cb3150795e2d0dfff9f1f7456;18
MEXC;RION;RION;0xC0c240C870606a5Cb3150795E2D0dffF9f1F7456;18
GATE;Blockchain Monster Hunt;BCMC;0xc10358f062663448a3489fC258139944534592ac;18
GATE;CUDIS;CUDIS;0xc1353d3ee02fdbd4f65f92eee543cfd709049cb1;18
MEXC;CUDIS;CUDIS;0xC1353D3Ee02FDbd4f65F92EEe543cfd709049CB1;18
BITGET;CUDIS;CUDIS;0xc1353d3ee02fdbd4f65f92eee543cfd709049cb1;18
GATE;Taker Protocol;TAKER;0xc19539eb93444523ec8f1432624924d2e6226546;18
MEXC;TAKER;TAKER;0xc19539eB93444523Ec8F1432624924d2e6226546;18
MEXC;TCOM Global;TCOM;0xc23dB46993F643f1Fa0494cd30F9F43505885D84;18
BITGET;TCOM;TCOM;0xc23db46993f643f1fa0494cd30f9f43505885d84;18
GATE;TCOM;TCOM;0xc23db46993f643f1fa0494cd30f9f43505885d84;18
BINANCE;Fusionist;ACE;0xc27a719105a987b4c34116223cae8bd8f4b5def4;18
BITGET;ACE;ACE;0xc27a719105a987b4c34116223cae8bd8f4b5def4;18
INDODAX;ACE;ACE;0xc27a719105a987b4c34116223cae8bd8f4b5def4;18
MEXC;Fusionist;ACE;0xc27A719105A987b4c34116223CAE8bd8F4B5def4;18
GATE;Fusionist;ACE;0xc27A719105A987b4c34116223CAE8bd8F4B5def4;18
KUCOIN;kACE;KACE;0xc27a719105a987b4c34116223cae8bd8f4b5def4;18
GATE;Gate Wrapped BTC;GTBTC;0xc2d09cf86b9ff43cb29ef8ddca57a4eb4410d5f3;8
BINANCE;Chainbase;C;0xc32cc70741c3a8433dcbcb5ade071c299b55ffc8;18
BITGET;ICE;ICE;0xc335df7c25b72eec661d5aa32a7c2b7b2a1d1874;18
GATE;Ice Open Network;ICE;0xc335df7c25b72eec661d5aa32a7c2b7b2a1d1874;18
MEXC;Ice Open Network;ICENETWORK;0xc335Df7C25b72eEC661d5Aa32a7c2B7b2a1D1874;18
KUCOIN;ICE;ICE;0xc335df7c25b72eec661d5aa32a7c2b7b2a1d1874;18
GATE;Kiba Inu;KIBA;0xC3afDe95B6Eb9ba8553cDAea6645D45fB3a7FAF5;18
BINANCE;Juventus Fan Token;JUV;0xc40c9a843e1c6d01b7578284a9028854f6683b1b;2
GATE;TopGoal;GOAL;0xc4736F2611A62d545DC2D0d8f0766283617e6FcB;18
MEXC;Laqira Protocol;LQR;0xC4a1E7106d08B7FF947254B6D75cf2b877d55daF;18
INDODAX;STRM;STRM;0xc598275452fa319d75ee5f176fd3b8384925b425;18
GATE;StreamCoin;STRM;0xC598275452fA319d75ee5f176FD3B8384925b425;18
MEXC;StreamCoin;STRM;0xC598275452fA319d75ee5f176FD3B8384925b425;18
MEXC;Future AI;FUTURE;0xC5aF2C0dfa8B4B2cF66c9b5BcDEdc52112B5AeAD;18
GATE;RWAX;APP;0xC5d27F27F08D1FD1E3EbBAa50b3442e6c0D50439;18
BINANCE;First Digital USD;FDUSD;0xc5f0f7b66764f6ec8c8dff7ba683102295e16409;18
MEXC;First Digital USD;FDUSD;0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409;18
GATE;First Digital USD;FDUSD;0xc5f0f7b66764f6ec8c8dff7ba683102295e16409;18
KUCOIN;NUMI;NUMI;0xc61eb549acf4a05ed6e3fe0966f5e213b23541ce;18
MEXC;Pell Network;PELL;0xC65d8d96cddDB31328186EFA113a460b0Af9Ec63;18
GATE;Pell Network;PELL;0xc65d8d96cdddb31328186efa113a460b0af9ec63;18
BITGET;ZKJ;ZKJ;0xc71b5f631354be6853efe9c3ab6b9590f8302e81;18
GATE;Polyhedra Network;ZKJ;0xC71B5F631354BE6853eFe9C3Ab6b9590F8302e81;18
KUCOIN;BABYDOGE;BABYDOGE;0xc748673057861a797275cd8a068abb95a902e8de;9
BITGET;BABYDOGE;BABYDOGE;0xc748673057861a797275cd8a068abb95a902e8de;9
BINANCE;1M x BABYDOGE;1MBABYDOGE;0xc748673057861a797275cd8a068abb95a902e8de;9
MEXC;BabyDogeCoin;BABYDOGE;0xc748673057861a797275cd8a068abb95a902e8de;9
GATE;Baby Doge Coin;BABYDOGE;0xc748673057861a797275CD8A068AbB95A902e8de;9
BINANCE;ApeCoin;APE;0xc762043e211571eb34f1ef377e5e8e76914962f9;18
GATE;Cellula;CELA;0xc790ac3b67c42302555d928e5644b848c557e319;18
MEXC;BIT1;BIT1;0xc864019047B864B6ab609a968ae2725DFaee808A;9
BINANCE;Flow;FLOW;0xc943c5320b9c18c153d1e2d12cc3074bebfb31a2;18
MEXC;CELDATA;CELDATA;0xC9ba2267c2F7d15f3Ab1dD78188BD8Ec14c7C6D5;18
GATE;SynFutures;F;0xc9ccbd76c2353e593cc975f13295e8289d04d3bb;18
INDODAX;HYPER;HYPER;0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4;18
MEXC;HYPER-BSC;HYPER;0xC9d23ED2ADB0f551369946BD377f8644cE1ca5c4;18
BINANCE;Hyperlane;HYPER;0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4;18
KUCOIN;HYPER;HYPER;0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4;18
GATE;Hyperlane;HYPER;0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4;18
BITGET;HYPER;HYPER;0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4;18
BINANCE;TokenClub Token;TCT;0xca0a9df6a8cad800046c1ddc5755810718b65c44;18
GATE;PLANET;PLANET;0xca6d678e74f553f0e59cccc03ae644a3c2c5ee7d;18
MEXC;Catboy;CATBOY;0xcA9b8D6df0729D85DCfc8eF8Bb18af1aD1990786;18
MEXC;Tutorial;TUT;0xCAAE2A2F939F51d97CdFa9A86e79e3F085b799f3;18
BINANCE;Tutorial;TUT;0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3;18
KUCOIN;TUT;TUT;0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3;18
BITGET;TUT;TUT;0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3;18
GATE;Tutorial;TUT;0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3;18
MEXC;Metagalaxy Land;MEGALAND;0xcAb1fd29D6FD64bB63471B666e8dbfC1915bF90E;18
MEXC;DEAPcoin;DEP;0xcaF5191fc480F43e4DF80106c7695ECA56E48B18;18
GATE;DEAPCOIN;DEP;0xcaF5191fc480F43e4DF80106c7695ECA56E48B18;18
MEXC;BlockBuddies;BLBD;0xcAF6cC15119f1eb78836544D926a5A5650BA9DAE;18
GATE;Primal;PRIMAL;0xcb5327ed4649548e0d73e70b633cdfd99af6da87;18
GATE;R-Games;RGAME;0xcbd9f6d748Dd3D19416f8914528A65c7838E27D8;18
BINANCE;Polygon;MATIC;0xcc42724c6683b7e57334c4e856f4c9965ed682bd;18
GATE;Dmail;DMAIL;0xcC6f1e1B87cfCbe9221808d2d85C501aab0B5192;18
KUCOIN;DMAIL;DMAIL;0xcc6f1e1b87cfcbe9221808d2d85c501aab0b5192;18
MEXC;Dmail Network;DMAIL;0xcC6f1e1B87cfCbe9221808d2d85C501aab0B5192;18
KUCOIN;MAIGA;MAIGA;0xcd1679f117e81defc4f0009311ddc23fc1ae4a5e;18
GATE;Maiga AI;MAIGA;0xcd1679f117e81defc4f0009311ddc23fc1ae4a5e;18
MEXC;Maiga.ai;MAIGA;0xcd1679f117E81DEfc4f0009311DDc23fC1AE4a5E;18
GATE;Dill;DL;0xcd806d0eb9465020994c9e977cbe34fe430172ae;18
MEXC;Dill;DL;0xCD806d0eB9465020994C9E977CBe34fe430172AE;18
MEXC;VSC;VSC;0xcDf937995A55a9AB551D81b463AC0f7F02795368;18
MEXC;LoopNetwork;LOOP;0xcE186ad6430E2Fe494a22C9eDbD4c68794a28B35;18
GATE;KITE AI;KITEAI;0xce403dbdff00853860c68739611c64f0bd1c9aff;6
MEXC;KiteAI;KITEAI;0xcE403dbDFf00853860C68739611c64F0Bd1c9aFf;6
BITGET;BOOM;BOOM;0xce7c3b5e058c196a0eaaa21f8e4bf8c2c07c2935;18
MEXC;Boom;BOOM;0xcE7C3B5E058C196a0EAAa21F8E4BF8C2C07C2935;18
KUCOIN;BOOM;BOOM;0xce7c3b5e058c196a0eaaa21f8e4bf8c2c07c2935;18
GATE;Boom;BOOM;0xce7c3b5e058c196a0eaaa21f8e4bf8c2c07c2935;18
BINANCE;TRON;TRX;0xce7de646e7208a4ef112cb6ed5038fa6cc6b12e3;6
MEXC;Bitcoin Bam;BTCBAM;0xcf0990170A60DA34fFCffa14eAD4a3De27D0F4CE;8
KUCOIN;NOTAI;NOTAI;0xcf10117b30c7a5fc7c77b611bfc2555610dd4b3a;18
GATE;NOTAI;NOTAI;0xcf10117b30c7a5fc7c77b611bfc2555610dd4b3a;18
GATE;MixMarvel;MIX;0xcf1b55d79e824da0ae0652f96c66fe33263d743f;18
MEXC;gorilla;GORILLABSC;0xcF640FDF9b3d9E45cbd69fDA91D7e22579c14444;18
GATE;Venus;XVS;0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63;18
INDODAX;XVS;XVS;0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63;18
MEXC;Venus;XVS;0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63;18
BINANCE;Venus;XVS;0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63;18
BITGET;PHY;PHY;0xd029b392580d555f35cca1987f27d248cf883716;18
MEXC;DePHY;PHY;0xD029B392580d555F35CCa1987f27D248cF883716;18
KUCOIN;USDD;USDD;0xd17479997f34dd9156deef8f95a52d81d265be9c;18
GATE;Greenchie;GNC;0xd1aec87ede91e2bdb53033f56e9eaf476fafe64a;18
BINANCE;Lombard;BARD;0xd23a186a78c0b3b805505e5f8ea4083295ef9f3a;18
MEXC;Lombard;BARD;0xd23A186A78c0B3B805505E5f8ea4083295ef9f3a;18
GATE;Ispolink;ISP;0xd2e7b964770fcf51df088a5f0bb2d33a3c60cccf;18
MEXC;Ispolink;ISP;0xD2e7B964770FCf51DF088a5F0Bb2D33a3c60CcCf;18
GATE;AlterVerse;AVC;0xd34984d7bff492dc3b2336eabd1758ce16ddfc2d;18
GATE;Legacy Network;LGCT;0xd38b305cac06990c0887032a02c03d6839f770a8;18
MEXC;Legacy Network;LGCT;0xD38B305CaC06990c0887032A02C03D6839f770A8;18
KUCOIN;LGCT;LGCT;0xd38b305cac06990c0887032a02c03d6839f770a8;18
MEXC;Deepswap Protocol;DSP;0xD3f32321F25c306E148f3Ac90b6AC0FE25fF4941;18
GATE;Metahero;HERO;0xD40bEDb44C081D2935eebA6eF5a3c8A31A1bBE13;18
BINANCE;SafePal;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
BITGET;SFP;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
INDODAX;SFP;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
MEXC;SafePal;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
GATE;SafePal;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
KUCOIN;SFP;SFP;0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb;18
MEXC;ICECREAM;ICECREAM;0xD438b82543FB109F34575c825edAeEFC98f1F2b4;18
BINANCE;Cream Finance;CREAM;0xd4cb328a82bdf5f03eb737f37fa6b370aef3e888;18
BINANCE;Balancer;BAL;0xd4ed60d8368a92b5f1ca33af61ef2a94714b2d46;18
KUCOIN;BUBB;BUBB;0xd5369a3cac0f4448a9a96bb98af9c887c92fc37b;18
GATE;Bubb;BUBB;0xd5369a3cac0f4448a9a96bb98af9c887c92fc37b;18
MEXC;Bubb;BUBB;0xd5369a3CaC0f4448A9A96bb98AF9c887c92fC37B;18
BITGET;FHE;FHE;0xd55c9fb62e176a8eb6968f32958fefdd0962727e;18
MEXC;MindNetwork FHE;FHE;0xd55C9fB62E176a8Eb6968f32958FeFDD0962727E;18
GATE;Mind Network;FHE;0xd55c9fb62e176a8eb6968f32958fefdd0962727e;18
BINANCE;Sui;SUI;0xd57f2e190c11cffc667aa5ad026cd4c8de0772a7;18
BINANCE;Firo;FIRO;0xd5d0322b6bab6a762c79f8c81a0b674778e13aed;8
MEXC;Firo;FIRO;0xd5d0322b6bAb6a762C79f8c81A0B674778E13aeD;8
MEXC;Ark of Panda;AOP;0xd5dF4d260D7a0145F655bcBf3B398076F21016C7;18
INDODAX;KOMA;KOMA;0xd5eaaac47bd1993d661bc087e15dfb079a7f3c19;18
KUCOIN;KOMA;KOMA;0xd5eaaac47bd1993d661bc087e15dfb079a7f3c19;18
MEXC;Koma Inu;KOMA;0xd5eaAaC47bD1993d661bc087E15dfb079a7f3C19;18
GATE;Koma Inu;KOMA;0xd5eaaac47bd1993d661bc087e15dfb079a7f3c19;18
BITGET;KOMA;KOMA;0xd5eaaac47bd1993d661bc087e15dfb079a7f3c19;18
INDODAX;DeepLink;DLC;0xd610be30b06a3828a27d608a38f1e85faafdedcc;18
MEXC;PEPECASH;PECH;0xD63143F1EC2EAf65329fB2B67B6F50E457b49719;18
INDODAX;Maverick Protocol;MAV;0xd691d9a68c887bdf34da8c36f63487333acfd103;18
BINANCE;Maverick Protocol;MAV;0xd691d9a68c887bdf34da8c36f63487333acfd103;18
MEXC;Seraph;SERAPH;0xd6B48CCF41a62EB3891e58D0F006B19B01d50cCa;18
KUCOIN;SERAPH;SERAPH;0xd6b48ccf41a62eb3891e58d0f006b19b01d50cca;18
GATE;Spellfire;SPELLFIRE;0xd6f28f15a5cafc8d29556393c08177124b88de0d;18
MEXC;GAIA;GAIA;0xd715cC968c288740028be20685263F43ED1E4837;18
GATE;RichQUACK;QUACK;0xd74b782e05aa25c50e7330af541d46e18f36661c;9
MEXC;RichQUACK;QUACK;0xD74b782E05AA25c50e7330Af541d46E18f36661C;9
GATE;Nafter;NAFT;0xd7730681b1dc8f6f969166b29d8a5ea8568616a3;18
GATE;Gomble;GM;0xd8002d4bd1d50136a731c141e3206d516e6d3b3d;18
GATE;Good Games Guild;GGG;0xd8047afecb86e44eff3add991b9f063ed4ca716b;18
GATE;MYX;MYX;0xd82544bf0dfe8385ef8fa34d67e6e4940cc63e16;18
BITGET;MYX;MYX;0xd82544bf0dfe8385ef8fa34d67e6e4940cc63e16;18
MEXC;MYX Finance;MYX;0xD82544bf0dfe8385eF8FA34D67e6e4940CC63e16;18
KUCOIN;RDO;RDO;0xd86e6ef14b96d942ef0abf0720c549197ea8c528;18
BINANCE;IOTA;IOTA;0xd944f1d1e9d5f9bb90b62f9d45e447d989580782;6
MEXC;MIOTAC;IOTA;0xd944f1D1e9d5f9Bb90b62f9D45e447D989580782;6
GATE;IOTA;IOTA;0xd944f1D1e9d5f9Bb90b62f9D45e447D989580782;6
BINANCE;AVA;AVA;0xd9483ea7214fcfd89b4fb8f513b544920e315a52;18
BITGET;AVA;AVA;0xd9483ea7214fcfd89b4fb8f513b544920e315a52;18
GATE;AVA;AVA;0xd9483EA7214FCfd89B4Fb8f513B544920E315A52;18
GATE;X-EcoChain;MANA3;0xd949902af904dc295d85cf8e9de0ece9d5699a8f;18
GATE;XPIN Network;XPIN;0xd955c9ba56fb1ab30e34766e252a97ccce3d31a6;18
KUCOIN;XPIN;XPIN;0xd955c9ba56fb1ab30e34766e252a97ccce3d31a6;18
MEXC;XPIN Network;XPIN;0xD955c9bA56Fb1AB30e34766e252A97ccCE3D31A6;18
MEXC;CELL;CELL;0xd98438889Ae7364c7E2A3540547Fad042FB24642;18
GATE;Cellframe Network;CELL;0xd98438889Ae7364c7E2A3540547Fad042FB24642;18
GATE;DeFi For You;DFY;0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2;18
GATE;HAPI.one;HAPI;0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54;18
GATE;Milo Inu;MILO;0xd9dE2B1973E57Dc9DBA90c35d6Cd940ae4A3CBe1;9
MEXC;CeluvPlay;CELB;0xDa67fbF4e6Fa4bb78F62533B7264E1B13295fDF3;18
KUCOIN;CELB;CELB;0xda67fbf4e6fa4bb78f62533b7264e1b13295fdf3;18
GATE;CeluvPlay;CELB;0xda67fbf4e6fa4bb78f62533b7264e1b13295fdf3;18
BINANCE;Resolv;RESOLV;0xda6cef7f667d992a60eb823ab215493aa0c6b360;18
MEXC;Resolv;RESOLV;0xdA6CEF7F667d992A60EB823Ab215493aA0c6b360;18
BITGET;RIVER;RIVER;0xda7ad9dea9397cffddae2f8a052b82f1484252b3;18
MEXC;RIVER-BSC;RIVER;0xdA7AD9dea9397cffdDAE2F8a052B82f1484252B3;18
BINANCE;pNetwork;PNT;0xdaacb0ab6fb34d24e8a67bfa14bf4d95d4c7af92;18
INDODAX;STO;STO;0xdaf1695c41327b61b9b9965ac6a5843a3198cf07;18
MEXC;Stakestone;STO;0xdAf1695c41327b61B9b9965Ac6A5843A3198cf07;18
BITGET;STO;STO;0xdaf1695c41327b61b9b9965ac6a5843a3198cf07;18
BINANCE;StakeStone;STO;0xdaf1695c41327b61b9b9965ac6a5843a3198cf07;18
KUCOIN;STO;STO;0xdaf1695c41327b61b9b9965ac6a5843a3198cf07;18
GATE;StakeStone;STO;0xdaf1695c41327b61b9b9965ac6a5843a3198cf07;18
GATE;ADAPad;ADAPAD;0xDB0170e2d0c1CC1b2E7a90313d9B9afA4f250289;18
GATE;Teddy Doge V2;TEDDY;0xDB79c12d1d0670988A39B0E48b96e955eF922d24;18
GATE;Matrix Layer Protocol;MLP;0xdbe3ea3639077a837e767c5d82730254fc933e41;18
MEXC;Megalink;MG8;0xdC0D0Eb492e4902C5991C5cB2038fB06409e7F99;18
GATE;Megalink;MG8;0xdc0d0eb492e4902c5991c5cb2038fb06409e7f99;18
MEXC;SecondLive;LIVE;0xdc9df5B6Fb6A13Ae1c9Ff8B749cd5C95Fbb060e1;18
GATE;SecondLive;LIVE;0xdc9df5b6fb6a13ae1c9ff8b749cd5c95fbb060e1;18
BITGET;LIVE;LIVE;0xdc9df5b6fb6a13ae1c9ff8b749cd5c95fbb060e1;18
BINANCE;Ocean Protocol;OCEAN;0xdce07662ca8ebc241316a15b611c89711414dd1a;18
KUCOIN;PZP;PZP;0xdce40c14d5956f8b8ba912402ba73b4d4d599612;18
GATE;PlayZap Games;PZP;0xdce40c14d5956f8b8ba912402ba73b4d4d599612;18
MEXC;MCNCOIN;MCN;0xdd02bC212E79ACdAb476C9295cDea8a61099Cb79;8
GATE;AICell;AICELL;0xde04da55b74435d7b9f2c5c62d9f1b53929b09aa;18
BINANCE;Frax Share;FXS;0xde2f075f6f14eb9d96755b24e416a53e736ca363;18
MEXC;ivendPay;IVPAY;0xDE5BDcbd4d7dFa86E527fEF9971bd6Ca6A76eefB;18
GATE;ivendPay;IVPAY;0xde5bdcbd4d7dfa86e527fef9971bd6ca6a76eefb;18
MEXC;Pop Social;PPT;0xDf061250302E5cCae091B18CA2B45914D785F214;18
GATE;Pop Social;PPT;0xdf061250302e5ccae091b18ca2b45914d785f214;18
KUCOIN;BUN;BUN;0xdf296ea217aec7e118fafa9b2ce20d0cfccd2eaf;18
GATE;Wonderman Nation;WNDR;0xDfd7b0dD7Bf1012DfDf3307a964c36b972300Ac8;8
INDODAX;BAKE;BAKE;0xe02df9e3e622debdd69fb838bb799e3f168902c5;18
MEXC;Bakery;BAKE;0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5;18
GATE;Bakery;BAKE;0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5;18
BINANCE;BakeryToken;BAKE;0xe02df9e3e622debdd69fb838bb799e3f168902c5;18
MEXC;U Coin;UCOIN;0xe07710cdcD1c9F0FB04bfd013F9854E4552671cE;18
KUCOIN;SGC;SGC;0xe0a441d23cedb44822dfc8562e4d8d39c6b7f946;18
GATE;KAI Battle of Three Kingdoms;SGC;0xe0a441d23cedb44822dfc8562e4d8d39c6b7f946;18
MEXC;CEEK;CEEK;0xe0f94ac5462997d2bc57287ac3a3ae4c31345d66;18
GATE;CEEK Smart VR Token;CEEK;0xe0f94ac5462997d2bc57287ac3a3ae4c31345d66;18
KUCOIN;CEEK;CEEK;0xe0f94ac5462997d2bc57287ac3a3ae4c31345d66;18
